,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
270,stocktwits,XLB,2.38,0,2.38,2,0,0,11,19654,2/16/16,00:47.7
271,stocktwits,XLB,0,2,-2,0,1,0,3,19654,2/15/16,00:45.6
272,stocktwits,XLB,0,2.48,-2.48,0,1,0,4,19654,2/14/16,00:45.9
273,stocktwits,XLB,0,0,0,0,0,0,4,19654,2/13/16,00:43.1
274,stocktwits,XLB,0,2.13,-2.13,0,1,0,6,19654,2/12/16,00:47.8
275,stocktwits,XLB,1.4675,0.2,1.2675,4,1,4,8,19654,2/11/16,00:46.2
276,stocktwits,XLB,1.7,0,1.7,3,0,0,16,19654,2/10/16,00:44.6
277,stocktwits,XLB,0,2,-2,0,1,0,8,19654,2/9/16,00:44.3
278,stocktwits,XLB,2.493333,2.206667,0.286667,3,3,1,16,19654,2/8/16,00:47.9
279,stocktwits,XLB,1.92,1.375,0.545,2,2,1,7,19654,2/7/16,00:46.1
280,stocktwits,XLB,1.9,0.34,1.56,1,1,1,11,19654,2/6/16,00:44.1
281,stocktwits,XLB,1.17,0,1.17,4,0,0,13,19654,2/5/16,00:47.6
282,stocktwits,XLB,1.561667,1.89,-0.328333,6,1,6,22,19654,2/4/16,00:47.2
283,stocktwits,XLB,1.6675,2.22,-0.5525,4,1,4,16,19654,2/3/16,00:46.8
284,stocktwits,XLB,1.6,0,1.6,1,0,0,8,19654,2/2/16,00:47.9
285,stocktwits,XLB,0,2,-2,0,1,0,5,19654,2/1/16,00:45.8
286,stocktwits,XLB,0,2.2,-2.2,0,1,0,2,19654,1/31/16,00:44.0
287,stocktwits,XLB,0,0.26,-0.26,0,1,0,3,19654,1/30/16,00:58.9
288,stocktwits,XLB,2.28,2.88,-0.6,1,1,1,7,19654,1/29/16,01:08.6
289,stocktwits,XLB,0.626667,0,0.626667,3,0,0,12,19654,1/28/16,01:00.5
290,stocktwits,XLB,1.28,2.11,-0.83,2,1,2,14,19654,1/27/16,01:04.3
291,stocktwits,XLB,1.56,0,1.56,1,0,0,8,19654,1/26/16,20:29.3
292,stocktwits,XLB,1.03,2.1,-1.07,2,1,2,11,19654,1/25/16,20:29.1
293,stocktwits,XLB,0,0,0,0,0,0,2,19654,1/24/16,20:26.3
294,stocktwits,XLB,0,0,0,0,0,0,3,19654,1/23/16,20:25.6
